long,lat,n_cruce,id_codigo,fecha_inau,anio_inau,dom_orig,dom_norma,origen,observ,nro_nva,instala,horario,fecha_fina,id_usig,objeto,calle_nombre,calle_altura,barrio,comuna,codigo_postal,codigo_postal_argentino
-58.450404599199,-34.6281114003471,5385.0,B-CR-05385,,,Goyena Pedro Av. y Malvinas Argentinas,,Coordenada,,4.0,,,,2916,CRUCE SEMAFORIZADO,"GOYENA, PEDRO AV.",,Caballito,Comuna 6,,
-58.44046429907989,-34.6263980011762,5386.0,B-CR-05386,,,Goyena Pedro Av. y Del Barco Centenera,,Coordenada,,4.0,,,,2917,CRUCE SEMAFORIZADO,"GOYENA, PEDRO AV.",,Caballito,Comuna 6,,
-58.441502198395995,-34.626567900796296,5387.0,B-CR-05387,,,Goyena Pedro Av. y Cachimayo,,Coordenada,,4.0,,,,2918,CRUCE SEMAFORIZADO,"GOYENA, PEDRO AV.",,Caballito,Comuna 6,,
-58.4432386993553,-34.6267514004847,5388.0,B-CR-05388,,,Goyena Pedro Av. y Mitre Emilio,,Coordenada,,4.0,,,,2919,CRUCE SEMAFORIZADO,"GOYENA, PEDRO AV.",,Caballito,Comuna 6,,
-58.4455205986168,-34.6271669009477,5391.0,B-CR-05391,,,Goyena Pedro Av. y Hortiguera,,Coordenada,,4.0,,,,2920,CRUCE SEMAFORIZADO,"GOYENA, PEDRO AV.",,Caballito,Comuna 6,,
-58.447030399080106,-34.627455400650895,5392.0,B-CR-05392,,,Goyena Pedro Av. y Puán,,Coordenada,,4.0,,,,2921,CRUCE SEMAFORIZADO,"GOYENA, PEDRO AV.",,Caballito,Comuna 6,,
-58.4484237990195,-34.627765901056,5393.0,B-CR-05393,,,Goyena Pedro Av. y Miró,,Coordenada,,4.0,,,,2922,CRUCE SEMAFORIZADO,"GOYENA, PEDRO AV.",,Caballito,Comuna 6,,
-58.4145817987908,-34.636441700769,5397.0,B-CR-05397,,,Av.Chiclana   y  Alzaga.,,Coordenada,,4.0,,,,2923,CRUCE SEMAFORIZADO,CHICLANA AV.,,Boedo,Comuna 5,,
-58.4193241984243,-34.6399627006195,5398.0,B-CR-05398,,,Av. Chiclana  y  Trole,,Coordenada,,4.0,,,,2924,CRUCE SEMAFORIZADO,CHICLANA AV.,,Nueva Pompeya,Comuna 4,,
-58.41055829848229,-34.635014200795496,5399.0,B-CR-05399,,,Av.Brasil  y  Sanchez de Loria.,,Coordenada,,4.0,,,,2925,CRUCE SEMAFORIZADO,,,Parque Patricios,Comuna 4,,
-58.456552498971796,-34.632171000588,5401.0,B-CR-05401,,,Directorio Av. y Camacuá,,Coordenada,,4.0,,,,2926,CRUCE SEMAFORIZADO,DIRECTORIO AV.,,Flores,Comuna 7,,
-58.4577068990392,-34.6325618006394,5402.0,B-CR-05402,,,Directorio Av. y Bonorino Esteban Cnel. Av.,,Coordenada,,4.0,,,,2927,CRUCE SEMAFORIZADO,DIRECTORIO AV.,,Flores,Comuna 7,,
-58.4590342992018,-34.6329618005488,5403.0,B-CR-05403,,,Directorio Av. y Membrillar,,Coordenada,,4.0,,,,2928,CRUCE SEMAFORIZADO,DIRECTORIO AV.,,Flores,Comuna 7,,
-58.4607716990584,-34.6334922005976,5404.0,B-CR-05404,,,Directorio Av. y Rivera Indarte,,Coordenada,,4.0,,,,2929,CRUCE SEMAFORIZADO,DIRECTORIO AV.,,Flores,Comuna 7,,
-58.462161798731,-34.633908101203,5405.0,B-CR-05405,,,Directorio Av. y Pedernera,,Coordenada,,4.0,,,,2930,CRUCE SEMAFORIZADO,DIRECTORIO AV.,,Flores,Comuna 7,,
-58.463461698594706,-34.634312400351604,5406.0,B-CR-05406,,,Directorio Av. y Varela ,,Coordenada,,4.0,,,,2931,CRUCE SEMAFORIZADO,DIRECTORIO AV.,,Flores,Comuna 7,,
-58.464810999137605,-34.6347120009029,5407.0,B-CR-05407,,,Directorio Av. y Culpina,,Coordenada,,4.0,,,,2932,CRUCE SEMAFORIZADO,DIRECTORIO AV.,,Flores,Comuna 7,,
-58.4648301988711,-34.638364201201604,5408.0,B-CR-05408,,,Lafuente Av. y Bilbao Francisco,,Coordenada,,4.0,,,,2933,CRUCE SEMAFORIZADO,LAFUENTE AV.,,Flores,Comuna 7,,
-58.465232299323596,-34.6374203011047,5409.0,B-CR-05409,,,Lafuente Av. y Remedios,,Coordenada,,4.0,,,,2934,CRUCE SEMAFORIZADO,LAFUENTE,,Flores,Comuna 7,,
-58.4657434987096,-34.636273500377605,5410.0,B-CR-05410,,,Lafuente Av. y Tandil ,,Coordenada,,4.0,,,,2935,CRUCE SEMAFORIZADO,LAFUENTE,,Flores,Comuna 7,,
-58.466243299299,-34.6351311011478,5411.0,B-CR-05411,,,Directorio Av. y Lafuente Av.,,Coordenada,,4.0,,,,2936,CRUCE SEMAFORIZADO,DIRECTORIO AV.,,Flores,Comuna 7,,
-58.463367198505296,-34.6409292006102,5412.0,B-CR-05412,,,Av. San pedrito  y  Lafuente,,Coordenada,,4.0,,,,2937,CRUCE SEMAFORIZADO,SAN PEDRITO,,Flores,Comuna 7,,
-58.466516499166204,-34.63775260062761,5413.0,B-CR-05413,,,San Pedrito Av. y Remedios,,Coordenada,,4.0,,,,2938,CRUCE SEMAFORIZADO,SAN PEDRITO AV.,,Flores,Comuna 7,,
-58.465901199087,-34.6390804003686,5414.0,B-CR-05414,,,San Pedrito Av. y Bilbao Francisco,,Coordenada,,4.0,,,,2939,CRUCE SEMAFORIZADO,SAN PEDRITO AV.,,Flores,Comuna 7,,
-58.4617474992945,-34.631237600622896,5415.0,B-CR-05415,,,Alberdi Juan B. Av. y Rivera Indarte,,Coordenada,,4.0,,,,2940,CRUCE SEMAFORIZADO,"ALBERDI, JUAN BAUTISTA AV.",,Flores,Comuna 7,,
-58.4631108985893,-34.6316574007931,5416.0,B-CR-05416,,,Alberdi Juan B. Av. y Pedernera,,Coordenada,,4.0,,,,2941,CRUCE SEMAFORIZADO,"ALBERDI, JUAN BAUTISTA AV.",,Flores,Comuna 7,,
-58.464452199125496,-34.632075900562704,5417.0,B-CR-05417,,,Alberdi Juan B. Av. y Varela,,Coordenada,,4.0,,,,2942,CRUCE SEMAFORIZADO,"ALBERDI, JUAN BAUTISTA AV.",,Flores,Comuna 7,,
-58.465799299447795,-34.6324864004663,5418.0,B-CR-05418,,,Alberdi Juan B. Av. y Culpina,,Coordenada,,4.0,,,,2943,CRUCE SEMAFORIZADO,"ALBERDI, JUAN BAUTISTA AV.",,Flores,Comuna 7,,
-58.467181299138296,-34.632906000430495,5419.0,B-CR-05419,,,Alberdi Juan B. Av. y Lafuente Av.,,Coordenada,,4.0,,,,2944,CRUCE SEMAFORIZADO,"ALBERDI, JUAN BAUTISTA AV.",,Flores,Comuna 7,,
-58.4690092991502,-34.632138100647204,5420.0,B-CR-05420,,,San Pedrito Av. y Falcón Ramón L. Cnel.,,Coordenada,,4.0,,,,2945,CRUCE SEMAFORIZADO,SAN PEDRITO AV.,,Flores,Comuna 7,,
-58.4684830983953,-34.6332887007872,5421.0,B-CR-05421,,,Alberdi Juan B. Av. y San Pedrito Av.,,Coordenada,,4.0,,,,2946,CRUCE SEMAFORIZADO,"ALBERDI, JUAN BAUTISTA AV.",,Flores,Comuna 7,,
-58.467972999180795,-34.6344426006141,5422.0,B-CR-05422,,,San Pedrito Av. y Bonifacio José,,Coordenada,,4.0,,,,2947,CRUCE SEMAFORIZADO,SAN PEDRITO AV.,,Flores,Comuna 7,,
-58.4674997985936,-34.6355146010228,5423.0,B-CR-05423,,,Directorio Av. y San Pedrito Av.,,Coordenada,,4.0,,,,2948,CRUCE SEMAFORIZADO,DIRECTORIO AV.,,Flores,Comuna 7,,
-58.469025598844794,-34.6359592007494,5424.0,B-CR-05424,,,Directorio Av. y Quirno,,Coordenada,,4.0,,,,2949,CRUCE SEMAFORIZADO,DIRECTORIO AV.,,Flores,Comuna 7,,
-58.470217399213105,-34.6363094011446,5425.0,B-CR-05425,,,Directorio Av. y Martí José,,Coordenada,,4.0,,,,2950,CRUCE SEMAFORIZADO,DIRECTORIO AV.,,Flores,Comuna 7,,
-58.471307299343,-34.6366454003663,5426.0,B-CR-05426,,,Directorio Av. y Portela,,Coordenada,,4.0,,,,2951,CRUCE SEMAFORIZADO,DIRECTORIO AV.,,Flores,Comuna 7,,
-58.467007798576496,-34.6366495005859,5429.0,B-CR-05429,,,San Pedrito Av. y Tandil,,Coordenada,,4.0,,,,2952,CRUCE SEMAFORIZADO,SAN PEDRITO AV.,,Flores,Comuna 7,,
-58.471751998959,-34.6328748004847,5432.0,B-CR-05432,,,Falcón Ramón L. y Martí José,,Coordenada,,4.0,,,,2953,CRUCE SEMAFORIZADO,"FALCON, RAMON L.,CNEL.",,Flores,Comuna 7,,
-58.4352624984389,-34.6359571006837,5456.0,B-CR-05456,,,Picheuta y Castañares Av.,,Coordenada,,4.0,,,,2954,CRUCE SEMAFORIZADO,PICHEUTA,,Parque Chacabuco,Comuna 7,,
-58.409882598896104,-34.6298663010661,5510.0,B-CR-05510,,,Garay Juan de Av. y 24 de Noviembre,,Coordenada,,4.0,,,,2955,CRUCE SEMAFORIZADO,"GARAY, JUAN DE AV.",,San Cristobal,Comuna 3,,
-58.411796098963606,-34.6303442009361,5511.0,B-CR-05511,,,Garay Juan de Av. y Sánchez de Loria,,Coordenada,,4.0,,,,2956,CRUCE SEMAFORIZADO,"GARAY, JUAN DE AV.",,Boedo,Comuna 5,,
-58.4118557991285,-34.6292035005023,5513.0,B-CR-05513,,,Pavón y Sánchez de Loria,,Coordenada,,4.0,,,,2957,CRUCE SEMAFORIZADO,PAVON,,Boedo,Comuna 5,,
-58.4131812989001,-34.6295055003967,5525.0,B-CR-05525,,,Pavón y Virrey Liniers,,Coordenada,,4.0,,,,2958,CRUCE SEMAFORIZADO,PAVON,,Boedo,Comuna 5,,
-58.410097898520895,-34.6274525009724,5526.0,B-CR-05526,,,24 de Noviembre y Constitución,,Coordenada,,4.0,,,,2959,CRUCE SEMAFORIZADO,24 DE NOVIEMBRE,,San Cristobal,Comuna 3,,
-58.409972698928,-34.628721201192896,5528.0,B-CR-05528,,,Pavón y 24 de Noviembre,,Coordenada,,4.0,,,,2960,CRUCE SEMAFORIZADO,PAVON,,San Cristobal,Comuna 3,,
-58.413075199173,-34.630661200525196,5529.0,B-CR-05529,,,Garay Juan de Av. y Virrey Liniers,,Coordenada,,4.0,,,,2961,CRUCE SEMAFORIZADO,"GARAY, JUAN DE AV.",,Boedo,Comuna 5,,
-58.414510099443,-34.6310147007055,5601.0,B-CR-05601,,,Garay Juan de Av. y Maza,,Coordenada,,4.0,,,,2962,CRUCE SEMAFORIZADO,"GARAY, JUAN DE AV.",,Boedo,Comuna 5,,
-58.4159655986415,-34.6313679007201,5602.0,B-CR-05602,,,Garay Juan de Av. y Boedo Av.,,Coordenada,,4.0,,,,2963,CRUCE SEMAFORIZADO,"GARAY, JUAN DE AV.",,Boedo,Comuna 5,,
-58.4177777985895,-34.6315766011152,5603.0,B-CR-05603,,,Garay Juan de Av. y Castro Barros,,Coordenada,,4.0,,,,2964,CRUCE SEMAFORIZADO,"GARAY, JUAN DE AV.",,Boedo,Comuna 5,,
-58.42049429946071,-34.6318644008891,5604.0,B-CR-05604,,,Garay Juan de Av. y Bocayuva Quintino,,Coordenada,,4.0,,,,2965,CRUCE SEMAFORIZADO,"GARAY, JUAN DE AV.",,Boedo,Comuna 5,,
-58.4228705994067,-34.6320947007731,5605.0,B-CR-05605,,,Garay Juan de Av. y Mármol José,,Coordenada,,4.0,,,,2966,CRUCE SEMAFORIZADO,"GARAY, JUAN DE AV.",,Boedo,Comuna 5,,
-58.425533998574,-34.6323508007733,5606.0,B-CR-05606,,,Garay Juan de Av. y La Plata Av.,,Coordenada,,4.0,,,,2967,CRUCE SEMAFORIZADO,"GARAY, JUAN DE AV.",,Parque Chacabuco,Comuna 7,,
-58.4248833989132,-34.634868400894604,5607.0,B-CR-05607,,,La Plata Av. y Díaz Avelino,,Coordenada,,4.0,,,,2968,CRUCE SEMAFORIZADO,LA PLATA AV.,,Parque Chacabuco,Comuna 7,,
-58.425187398588896,-34.6336915008566,5608.0,B-CR-05608,,,La Plata Av. y Santander,,Coordenada,,4.0,,,,2969,CRUCE SEMAFORIZADO,LA PLATA AV.,,Parque Chacabuco,Comuna 7,,
-58.4281782990578,-34.632805500645496,5609.0,B-CR-05609,,,Vernet Av. y Doblas,,Coordenada,,4.0,,,,2970,CRUCE SEMAFORIZADO,VERNET AV.,,Parque Chacabuco,Comuna 7,,
-58.4315793989699,-34.6332193006438,5610.0,B-CR-05610,,,Asamblea Av. y Vernet Av.,,Coordenada,,4.0,,,,2971,CRUCE SEMAFORIZADO,,,Parque Chacabuco,Comuna 7,,
-58.4327377986424,-34.634002900672,5611.0,B-CR-05611,,,Asamblea Av. y Moreno José María Av.,,Coordenada,,4.0,,,,2972,CRUCE SEMAFORIZADO,ASAMBLEA AV.,,Parque Chacabuco,Comuna 7,,
-58.4330380985331,-34.6314591012365,5612.0,B-CR-05612,,,Moreno José María Av. y Estrada,,Coordenada,,4.0,,,,2973,CRUCE SEMAFORIZADO,"MORENO, JOSE MARIA AV.",,Parque Chacabuco,Comuna 7,,
-58.435264198855705,-34.634522500717395,5613.0,B-CR-05613,,,Asamblea Av. y Del Barco Centenera,,Coordenada,,4.0,,,,2974,CRUCE SEMAFORIZADO,ASAMBLEA AV.,,Parque Chacabuco,Comuna 7,,
-58.43886569925,-34.635244800974306,5614.0,B-CR-05614,,,Asamblea Av. y Mitre Emilio,,Coordenada,,4.0,,,,2975,CRUCE SEMAFORIZADO,ASAMBLEA AV.,,Parque Chacabuco,Comuna 7,,
-58.4385988988915,-34.6359573008109,5615.0,B-CR-05615,,,Mitre Emilio y Santander,,Coordenada,,4.0,,,,2976,CRUCE SEMAFORIZADO,"MITRE, EMILIO",,Parque Chacabuco,Comuna 7,,
-58.440320999110696,-34.6355464011849,5616.0,B-CR-05616,,,Asamblea Av. y Martínez Victor,,Coordenada,,4.0,,,,2977,CRUCE SEMAFORIZADO,ASAMBLEA AV.,,Parque Chacabuco,Comuna 7,,
-58.4418669989502,-34.635853200839804,5617.0,B-CR-05617,,,Asamblea Av. y Hortiguera,,Coordenada,,4.0,,,,2978,CRUCE SEMAFORIZADO,ASAMBLEA AV.,,Parque Chacabuco,Comuna 7,,
-58.442835499461005,-34.6360539007594,5618.0,B-CR-05618,,,Asamblea Av. y Puán,,Coordenada,,4.0,,,,2979,CRUCE SEMAFORIZADO,ASAMBLEA AV.,,Parque Chacabuco,Comuna 7,,
-58.4458339993004,-34.6366866007884,5619.0,B-CR-05619,,,Asamblea Av. y Curapaligüe Av.,,Coordenada,,4.0,,,,2980,CRUCE SEMAFORIZADO,ASAMBLEA AV.,,Parque Chacabuco,Comuna 7,,
-58.4444766993293,-34.6397617005169,5620.0,B-CR-05620,,,Curapaligüe Av. y Balbastro,,Coordenada,,4.0,,,,2981,CRUCE SEMAFORIZADO,CURAPALIGUE AV.,,Parque Chacabuco,Comuna 7,,
-58.4372928988331,-34.6349323011476,5621.0,B-CR-05621,,,Asamblea Av. y Cachimayo,,Coordenada,,4.0,,,,2982,CRUCE SEMAFORIZADO,ASAMBLEA AV.,,Parque Chacabuco,Comuna 7,,
-58.4285014985055,-34.6315651009522,5622.0,B-CR-05622,,,Asamblea Av. y Doblas,,Coordenada,,4.0,,,,2983,CRUCE SEMAFORIZADO,ASAMBLEA AV.,,Parque Chacabuco,Comuna 7,,
-58.425759298402006,-34.631483000546396,5623.0,B-CR-05623,,,Pavón Av. y La Plata Av.,,Coordenada,,4.0,,,,2984,CRUCE SEMAFORIZADO,PAVON AV.,,Parque Chacabuco,Comuna 7,,
-58.4262229992774,-34.6293801004205,5624.0,B-CR-05624,,,La Plata Av. y Constitución,,Coordenada,,4.0,,,,2985,CRUCE SEMAFORIZADO,LA PLATA AV.,,Parque Chacabuco,Comuna 7,,
-58.4218252988101,-34.6308851007415,5625.0,B-CR-05625,,,Pavón y 33 Orientales,,Coordenada,,4.0,,,,2986,CRUCE SEMAFORIZADO,PAVON AV.,,Boedo,Comuna 5,,
-58.4177647993303,-34.6303605010202,5626.0,B-CR-05626,,,Pavón y Castro Barros,,Coordenada,,4.0,,,,2987,CRUCE SEMAFORIZADO,PAVON AV.,,Boedo,Comuna 5,,
-58.4159068987916,-34.6301719011811,5627.0,B-CR-05627,,,Boedo Av. y Pavón,,Coordenada,,4.0,,,,2988,CRUCE SEMAFORIZADO,BOEDO AV.,,Boedo,Comuna 5,,
-58.4165967988343,-34.6279550008045,5628.0,B-CR-05628,,,Boedo Av. y Constitución,,Coordenada,,4.0,,,,2989,CRUCE SEMAFORIZADO,BOEDO AV.,,Boedo,Comuna 5,,
-58.41454189881411,-34.6298394007464,5629.0,B-CR-05629,,,Pavón y Maza,,Coordenada,,4.0,,,,2990,CRUCE SEMAFORIZADO,PAVON,,Boedo,Comuna 5,,
-58.434465398597204,-34.6354187009589,5630.0,B-CR-05630,,,Castañares Av. y Del Barco Centenera,,Coordenada,,4.0,,,,2991,CRUCE SEMAFORIZADO,CASTA\u00d1ARES AV.,,Parque Chacabuco,Comuna 7,,
-58.4164964993602,-34.6302330009858,5631.0,B-CR-05631,,,Pavón y Colombres,,Coordenada,,4.0,,,,2992,CRUCE SEMAFORIZADO,PAVON AV.,,Boedo,Comuna 5,,
-58.41912759939029,-34.6305238006524,5632.0,B-CR-05632,,,Pavón Av. y Castro,,Coordenada,,4.0,,,,2993,CRUCE SEMAFORIZADO,PAVON AV.,,Boedo,Comuna 5,,
-58.419199798984394,-34.6317302005954,5633.0,B-CR-05633,,,Garay Juan de Av. y Castro,,Coordenada,,4.0,,,,2994,CRUCE SEMAFORIZADO,"GARAY, JUAN DE AV.",,Boedo,Comuna 5,,
-58.421631399224395,-34.6319795006784,5634.0,B-CR-05634,,,Garay Juan de Av. y 33 Orientales,,Coordenada,,4.0,,,,2995,CRUCE SEMAFORIZADO,"GARAY, JUAN DE AV.",,Boedo,Comuna 5,,
-58.4242138987433,-34.632221000745,5635.0,B-CR-05635,,,Garay Juan de Av. y Muñiz,,Coordenada,,4.0,,,,2996,CRUCE SEMAFORIZADO,"GARAY, JUAN DE AV.",,Boedo,Comuna 5,,
-58.429430999408396,-34.633012900989,5636.0,B-CR-05636,,,Vernet Av. y Viel,,Coordenada,,4.0,,,,2997,CRUCE SEMAFORIZADO,VERNET AV.,,Parque Chacabuco,Comuna 7,,
-58.41972929916739,-34.6284548006468,5637.0,B-CR-05637,,,Constitución y Castro,,Coordenada,,4.0,,,,2998,CRUCE SEMAFORIZADO,CONSTITUCION,,Boedo,Comuna 5,,
-58.4246800988389,-34.6356345011702,5638.0,B-CR-05638,,,La Plata Av. y Balbastro,,Coordenada,,4.0,,,,2999,CRUCE SEMAFORIZADO,LA PLATA AV.,,Parque Chacabuco,Comuna 7,,
-58.4204564984729,-34.6306804008725,5639.0,B-CR-05639,,,Pavón Av. y  Bocayuva Q.,,Coordenada,,4.0,,,,3000,CRUCE SEMAFORIZADO,PAVON AV.,,Boedo,Comuna 5,,
-58.4332663987702,-34.6304087004587,5640.0,B-CR-05640,,,Moreno J. M. Av.  y  Tejedor,,Coordenada,,4.0,,,,3001,CRUCE SEMAFORIZADO,"MORENO, JOSE MARIA AV.",,Parque Chacabuco,Comuna 7,,
-58.432312399268895,-34.636082600809004,5641.0,B-CR-05641,,,Av.J.M.Moreno  y  Avelino Diaz.,,Coordenada,,4.0,,,,3002,CRUCE SEMAFORIZADO,"MORENO, JOSE MARIA AV.",,Parque Chacabuco,Comuna 7,,
-58.432917699391005,-34.6324834005152,5642.0,B-CR-05642,,,Moreno José María Av. y Salas,,Coordenada,,4.0,,,,3003,CRUCE SEMAFORIZADO,"MORENO, JOSE MARIA AV.",,Parque Chacabuco,Comuna 7,,
-58.4259900992854,-34.6304454010814,5643.0,B-CR-05643,,,La Plata Av. y Tarija,,Coordenada,,4.0,,,,3004,CRUCE SEMAFORIZADO,LA PLATA AV.,,Parque Chacabuco,Comuna 7,,
-58.426939598483,-34.6325974010348,5644.0,B-CR-05644,,,Vernet  y  Senillosa,,Coordenada,,4.0,,,,3005,CRUCE SEMAFORIZADO,VERNET AV.,,Parque Chacabuco,Comuna 7,,
-58.423128998853294,-34.631086400875894,5645.0,B-CR-05645,,,Pavón y Mármol José,,Coordenada,,4.0,,,,3006,CRUCE SEMAFORIZADO,PAVON AV.,,Boedo,Comuna 5,,
-58.41656449899921,-34.6314552004481,5646.0,B-CR-05646,,,Garay Juan de Av. y Colombres,,Coordenada,,4.0,,,,3007,CRUCE SEMAFORIZADO,"GARAY, JUAN DE AV.",,Boedo,Comuna 5,,
-58.432557898729705,-34.634914000905496,5647.0,B-CR-05647,,,Av.J.M.Moreno  y  Santander.,,Coordenada,,4.0,,,,3008,CRUCE SEMAFORIZADO,"MORENO, JOSE MARIA AV.",,Parque Chacabuco,Comuna 7,,
-58.4449826986307,-34.6385480006872,5650.0,B-CR-05650,,,Curapaligüe Av. y Díaz Avelino,,Coordenada,,4.0,,,,3009,CRUCE SEMAFORIZADO,CURAPALIGUE AV.,,Parque Chacabuco,Comuna 7,,
-58.42971939849979,-34.6319486007965,5652.0,B-CR-05652,,,Asamblea Av. y Viel,,Coordenada,,4.0,,,,3010,CRUCE SEMAFORIZADO,ASAMBLEA AV.,,Parque Chacabuco,Comuna 7,,
-58.427216098520205,-34.6315094007906,5653.0,B-CR-05653,,,Asamblea Av. y Senillosa,,Coordenada,,4.0,,,,3011,CRUCE SEMAFORIZADO,ASAMBLEA AV.,,Parque Chacabuco,Comuna 7,,
-58.424542198469105,-34.6312980004775,5654.0,B-CR-05654,,,Muñiz y Pavón,,Coordenada,,4.0,,,,3012,CRUCE SEMAFORIZADO,MU\u00d1IZ,,Boedo,Comuna 5,,
-58.4160255984152,-34.6327383008187,5659.0,B-CR-05659,,,Boedo Av. y Inclán,,Coordenada,,4.0,,,,3013,CRUCE SEMAFORIZADO,BOEDO AV.,,Boedo,Comuna 5,,
-58.4108124984564,-34.6203347011757,5701.0,B-CR-05701,,,Independencia Av. y 24 de Noviembre,,Coordenada,,4.0,,,,3014,CRUCE SEMAFORIZADO,INDEPENDENCIA AV.,,Balvanera,Comuna 3,,
-58.4125483993894,-34.6206307010196,5702.0,B-CR-05702,,,Independencia Av. y Sanchez de Loria,,Coordenada,,4.0,,,,3015,CRUCE SEMAFORIZADO,INDEPENDENCIA AV.,,Balvanera,Comuna 3,,
-58.4138244992747,-34.6207403004023,5703.0,B-CR-05703,,,Independencia Av. y Virrey Liniers,,Coordenada,,4.0,,,,3016,CRUCE SEMAFORIZADO,INDEPENDENCIA AV.,,Almagro,Comuna 5,,
-58.4150814991659,-34.6208483005602,5704.0,B-CR-05704,,,Independencia Av. y Maza,,Coordenada,,4.0,,,,3017,CRUCE SEMAFORIZADO,INDEPENDENCIA AV.,,Almagro,Comuna 5,,
-58.4165421986528,-34.6209700010907,5705.0,B-CR-05705,,,Independencia Av. y Boedo Av.,,Coordenada,,4.0,,,,3018,CRUCE SEMAFORIZADO,INDEPENDENCIA AV.,,Almagro,Comuna 5,,
-58.418078299463396,-34.6210808007069,5706.0,B-CR-05706,,,Independencia Av. y Colombres,,Coordenada,,4.0,,,,3019,CRUCE SEMAFORIZADO,INDEPENDENCIA AV.,,Almagro,Comuna 5,,
-58.4194249993679,-34.6211798006286,5707.0,B-CR-05707,,,Independencia Av. y Castro Barros,,Coordenada,,4.0,,,,3020,CRUCE SEMAFORIZADO,INDEPENDENCIA AV.,,Almagro,Comuna 5,,
-58.420501798633794,-34.621259601024,5708.0,B-CR-05708,,,Independencia Av. y Castro,,Coordenada,,4.0,,,,3021,CRUCE SEMAFORIZADO,INDEPENDENCIA AV.,,Almagro,Comuna 5,,
-58.4222258985597,-34.6213772011411,5709.0,B-CR-05709,,,Independencia Av. y Bocayuva Quintino,,Coordenada,,4.0,,,,3022,CRUCE SEMAFORIZADO,INDEPENDENCIA AV.,,Almagro,Comuna 5,,
-58.424058998544595,-34.6215261004404,5710.0,B-CR-05710,,,Independencia Av. y 33 Orientales,,Coordenada,,4.0,,,,3023,CRUCE SEMAFORIZADO,INDEPENDENCIA AV.,,Almagro,Comuna 5,,
-58.4251772988307,-34.621666700955,5711.0,B-CR-05711,,,Independencia Av. y Mármol José,,Coordenada,,4.0,,,,3024,CRUCE SEMAFORIZADO,INDEPENDENCIA AV.,,Almagro,Comuna 5,,
-58.426627198747205,-34.621888201090805,5712.0,B-CR-05712,,,Independencia Av. y Muñiz,,Coordenada,,4.0,,,,3025,CRUCE SEMAFORIZADO,INDEPENDENCIA AV.,,Almagro,Comuna 5,,
-58.427801198424504,-34.622056900893895,5713.0,B-CR-05713,,,Alberdi Juan B. Av. y La Plata Av.,,Coordenada,,4.0,,,,3026,CRUCE SEMAFORIZADO,"ALBERDI, JUAN BAUTISTA AV.",,Caballito,Comuna 6,,
-58.42919409941771,-34.6222889010345,5714.0,B-CR-05714,,,Alberdi Juan B. Av. y Senillosa,,Coordenada,,4.0,,,,3027,CRUCE SEMAFORIZADO,"ALBERDI, JUAN BAUTISTA AV.",,Caballito,Comuna 6,,
-58.4109859984175,-34.61904260121,5715.0,B-CR-05715,,,24 de Noviembre y México,,Coordenada,,4.0,,,,3028,CRUCE SEMAFORIZADO,24 DE NOVIEMBRE,,Balvanera,Comuna 3,,
-58.4139382985625,-34.6196416006624,5716.0,B-CR-05716,,,México y Virrey Liniers,,Coordenada,,4.0,,,,3029,CRUCE SEMAFORIZADO,MEXICO,,Almagro,Comuna 5,,
-58.4166388987415,-34.6197940011197,5717.0,B-CR-05717,,,Boedo Av. y México,,Coordenada,,4.0,,,,3030,CRUCE SEMAFORIZADO,BOEDO AV.,,Almagro,Comuna 5,,
-58.418161999337904,-34.6198977004525,5718.0,B-CR-05718,,,Colombres y México,,Coordenada,,4.0,,,,3031,CRUCE SEMAFORIZADO,COLOMBRES,,Almagro,Comuna 5,,
-58.419608898846796,-34.619995300706,5719.0,B-CR-05719,,,Castro Barros y México,,Coordenada,,4.0,,,,3032,CRUCE SEMAFORIZADO,CASTRO BARROS,,Almagro,Comuna 5,,
-58.4223309991041,-34.6201810009271,5720.0,B-CR-05720,,,Bocayuva Quintino y México,,Coordenada,,4.0,,,,3033,CRUCE SEMAFORIZADO,"BOCAYUVA, QUINTINO",,Almagro,Comuna 5,,
-58.41493839881289,-34.6222651005225,5721.0,B-CR-05721,,,Estados Unidos y Maza,,Coordenada,,4.0,,,,3034,CRUCE SEMAFORIZADO,ESTADOS UNIDOS,,Boedo,Comuna 5,,
-58.416391598401496,-34.6224445010505,5722.0,B-CR-05722,,,Boedo Av. y Estados Unidos,,Coordenada,,4.0,,,,3035,CRUCE SEMAFORIZADO,BOEDO AV.,,Boedo,Comuna 5,,
-58.4179585987335,-34.6225923008519,5723.0,B-CR-05723,,,Colombres y Estados Unidos,,Coordenada,,4.0,,,,3036,CRUCE SEMAFORIZADO,COLOMBRES,,Boedo,Comuna 5,,
-58.419271398736896,-34.622689700778196,5724.0,B-CR-05724,,,Castro Barros y Estados Unidos,,Coordenada,,4.0,,,,3037,CRUCE SEMAFORIZADO,CASTRO BARROS,,Boedo,Comuna 5,,
-58.4274982990775,-34.623597501209694,5725.0,B-CR-05725,,,La Plata Av. y Valle,,Coordenada,,4.0,,,,3038,CRUCE SEMAFORIZADO,LA PLATA AV.,,Caballito,Comuna 6,,
-58.42889869853929,-34.6237742008221,5726.0,B-CR-05726,,,Senillosa y Valle,,Coordenada,,4.0,,,,3039,CRUCE SEMAFORIZADO,SENILLOSA,,Caballito,Comuna 6,,
