Id_Hecho,Sexo,Edad
LC-2020-0221120,MASCULINO,24
LC-2020-0221352,MASCULINO,37
LC-2020-0226109,FEMENINO,21
LC-2020-0229352,FEMENINO,50
LC-2020-0233317,FEMENINO,33
LC-2020-0243425,MASCULINO,49
LC-2020-0266594,MASCULINO,29
LC-2020-0277919,MASCULINO,35
LC-2020-0314605,MASCULINO,31
LC-2020-0314880,MASCULINO,36
LC-2020-0435701,FEMENINO,54
LC-2020-0438352,FEMENINO,55
LC-2020-0441624,MASCULINO,41
LC-2020-0464205,MASCULINO,27
LC-2020-0468033,FEMENINO,28
LC-2020-0471504,MASCULINO,34
LC-2020-0510711,MASCULINO,48
LC-2020-0516046,MASCULINO,40
LC-2020-0519559,FEMENINO,22
LC-2020-0549468,FEMENINO,23
LC-2020-0567077,MASCULINO,26
LC-2020-0577280,MASCULINO,61
LC-2020-0578576,MASCULINO,56
LC-2020-0596468,MASCULINO,22
LC-2020-0598900,MASCULINO,35
LC-2020-0600825,FEMENINO,32
LC-2020-0609323,MASCULINO,28
LC-2020-0609343,FEMENINO,36
LC-2020-0609413,FEMENINO,24
LC-2020-0620750,FEMENINO,79
LC-2020-0621735,MASCULINO,60
LC-2020-0621936,FEMENINO,46
LC-2020-0623802,MASCULINO,55
LC-2020-0641587,FEMENINO,41
LC-2020-0646973,MASCULINO,24
LC-2020-0648397,MASCULINO,29
LC-2020-0660735,FEMENINO,31
LC-2020-0661069,MASCULINO,31
LC-2020-0662766,FEMENINO,44
LC-2020-0664533,MASCULINO,39
LC-2020-0678168,MASCULINO,30
LC-2020-0013361,FEMENINO,44
LC-2020-0013822,MASCULINO,35
LC-2020-0018602,MASCULINO,64
LC-2020-0018772,MASCULINO,55
LC-2020-0021928,MASCULINO,25
LC-2020-0022108,FEMENINO,28
LC-2020-0026536,MASCULINO,25
LC-2020-0027727,FEMENINO,24
LC-2020-0030142,FEMENINO,29
LC-2020-0032872,MASCULINO,28
LC-2020-0042151,MASCULINO,25
LC-2020-0046099,MASCULINO,38
LC-2020-0046361,FEMENINO,62
LC-2020-0052154,FEMENINO,26
LC-2020-0056047,MASCULINO,47
LC-2020-0056047,FEMENINO,40
LC-2020-0056287,MASCULINO,25
LC-2020-0072912,MASCULINO,62
LC-2020-0082089,MASCULINO,47
LC-2020-0100792,MASCULINO,61
LC-2020-0106920,MASCULINO,27
LC-2020-0116415,MASCULINO,37
LC-2020-0116853,FEMENINO,34
LC-2020-0116899,MASCULINO,20
LC-2020-0123207,MASCULINO,29
LC-2020-0125642,FEMENINO,27
LC-2020-0131034,MASCULINO,41
LC-2020-0135293,MASCULINO,28
LC-2020-0135736,MASCULINO,29
LC-2020-0141475,FEMENINO,38
LC-2020-0163384,MASCULINO,39
LC-2020-0222035,FEMENINO,64
LC-2020-0226584,MASCULINO,41
LC-2020-0372121,FEMENINO,44
LC-2020-0372121,MASCULINO,16
LC-2020-0430305,MASCULINO,36
LC-2020-0437272,MASCULINO,35
LC-2020-0446739,MASCULINO,40
LC-2020-0451166,MASCULINO,35
LC-2020-0461938,MASCULINO,31
LC-2020-0461982,MASCULINO,23
LC-2020-0468155,MASCULINO,22
LC-2020-0470404,MASCULINO,32
LC-2020-0493910,MASCULINO,32
LC-2020-0511147,MASCULINO,26
LC-2020-0512076,MASCULINO,27
LC-2020-0519707,FEMENINO,30
LC-2020-0526550,FEMENINO,46
LC-2020-0535152,FEMENINO,33
LC-2020-0554974,MASCULINO,32
LC-2020-0559783,MASCULINO,43
LC-2020-0561774,MASCULINO,22
LC-2020-0583993,FEMENINO,31
LC-2020-0589527,MASCULINO,29
LC-2020-0607467,FEMENINO,39
LC-2020-0608086,MASCULINO,28
LC-2020-0618069,MASCULINO,45
LC-2020-0644467,FEMENINO,37
LC-2020-0655871,MASCULINO,27
LC-2020-0667329,MASCULINO,32
LC-2020-0677041,MASCULINO,42
LC-2020-0006458,MASCULINO,26
LC-2020-0032421,MASCULINO,28
LC-2020-0048949,MASCULINO,41
LC-2020-0057101,FEMENINO,29
LC-2020-0072428,FEMENINO,33
LC-2020-0075735,MASCULINO,40
LC-2020-0081556,MASCULINO,22
LC-2020-0099610,MASCULINO,28
LC-2020-0125583,FEMENINO,55
LC-2020-0133040,FEMENINO,27
LC-2020-0145987,FEMENINO,35
LC-2020-0254211,FEMENINO,39
LC-2020-0289934,MASCULINO,31
LC-2020-0364831,FEMENINO,27
LC-2020-0502043,MASCULINO,30
LC-2020-0108809,FEMENINO,54
LC-2020-0146296,MASCULINO,38
LC-2020-0155349,FEMENINO,32
LC-2020-0165605,MASCULINO,40
LC-2020-0166100,MASCULINO,33
LC-2020-0169307,MASCULINO,33
LC-2020-0170246,FEMENINO,21
LC-2020-0229065,MASCULINO,39
LC-2020-0238697,MASCULINO,61
LC-2020-0248051,FEMENINO,58
LC-2020-0252398,MASCULINO,50
LC-2020-0262676,MASCULINO,40
LC-2020-0274946,MASCULINO,26
LC-2020-0284510,FEMENINO,28
LC-2020-0284510,MASCULINO,26
LC-2020-0319957,MASCULINO,27
LC-2020-0368546,FEMENINO,50
LC-2020-0433743,MASCULINO,40
LC-2020-0451145,FEMENINO,49
LC-2020-0456583,MASCULINO,30
LC-2020-0468944,MASCULINO,29
LC-2020-0471880,FEMENINO,47
LC-2020-0477658,MASCULINO,34
LC-2020-0481847,FEMENINO,21
LC-2020-0481909,FEMENINO,28
LC-2020-0485530,MASCULINO,25
LC-2020-0502022,MASCULINO,61
LC-2020-0505654,FEMENINO,26
LC-2020-0515926,MASCULINO,32
LC-2020-0528420,MASCULINO,28
LC-2020-0538316,MASCULINO,49
LC-2020-0548062,MASCULINO,23
LC-2020-0579842,MASCULINO,19
LC-2020-0583377,FEMENINO,22
LC-2020-0583377,FEMENINO,22
LC-2020-0583377,MASCULINO,45
LC-2020-0586579,MASCULINO,44
LC-2020-0586579,MASCULINO,54
LC-2020-0591415,MASCULINO,25
LC-2020-0607168,MASCULINO,55
LC-2020-0607168,MASCULINO,33
LC-2020-0607168,MASCULINO,31
LC-2020-0607855,FEMENINO,20
LC-2020-0609955,MASCULINO,25
LC-2020-0613561,MASCULINO,41
LC-2020-0627523,MASCULINO,33
LC-2020-0630838,FEMENINO,29
LC-2020-0633222,MASCULINO,61
LC-2020-0638388,MASCULINO,47
LC-2020-0648859,MASCULINO,43
LC-2020-0656872,MASCULINO,37
LC-2020-0002155,MASCULINO,34
LC-2020-0009835,MASCULINO,22
LC-2020-0016382,MASCULINO,46
LC-2020-0044077,MASCULINO,45
LC-2020-0064985,MASCULINO,33
LC-2020-0112626,FEMENINO,21
LC-2020-0118619,MASCULINO,64
LC-2020-0138351,FEMENINO,31
LC-2020-0147141,MASCULINO,58
LC-2020-0161490,MASCULINO,42
LC-2020-0190614,MASCULINO,31
LC-2020-0195325,MASCULINO,28
LC-2020-0221651,FEMENINO,8
LC-2020-0229882,FEMENINO,82
LC-2020-0275108,MASCULINO,24
LC-2020-0275108,FEMENINO,38
LC-2020-0275395,MASCULINO,28
LC-2020-0285895,MASCULINO,25
LC-2020-0332788,FEMENINO,32
LC-2020-0446416,FEMENINO,43
LC-2020-0455885,FEMENINO,39
LC-2020-0467646,MASCULINO,54
LC-2020-0489275,MASCULINO,20
LC-2020-0530954,MASCULINO,40
LC-2020-0542605,MASCULINO,30
LC-2020-0544371,FEMENINO,32
LC-2020-0564782,MASCULINO,34
LC-2020-0565232,MASCULINO,49
LC-2020-0588480,MASCULINO,46
LC-2020-0589168,MASCULINO,33
LC-2020-0589870,MASCULINO,27
LC-2020-0590284,MASCULINO,19
LC-2020-0601150,MASCULINO,39
LC-2020-0609212,FEMENINO,55
LC-2020-0612840,FEMENINO,43
LC-2020-0640268,MASCULINO,53
LC-2020-0651686,FEMENINO,82
LC-2020-0020788,FEMENINO,37
LC-2020-0079098,MASCULINO,25
LC-2020-0086636,MASCULINO,37
LC-2020-0087161,MASCULINO,26
LC-2020-0120218,MASCULINO,37
LC-2020-0136526,MASCULINO,33
LC-2020-0179693,MASCULINO,20
LC-2020-0483847,MASCULINO,37
LC-2020-0485290,MASCULINO,28
LC-2020-0485365,MASCULINO,32
LC-2020-0504140,MASCULINO,22
LC-2020-0526669,MASCULINO,57
LC-2020-0538385,MASCULINO,27
LC-2020-0541751,MASCULINO,53
LC-2020-0584691,MASCULINO,45
LC-2020-0586466,MASCULINO,29
LC-2020-0596699,FEMENINO,20
LC-2020-0617769,MASCULINO,54
LC-2020-0617769,MASCULINO,24
LC-2020-0016078,MASCULINO,49
LC-2020-0021185,FEMENINO,60
LC-2020-0031980,MASCULINO,24
LC-2020-0049775,MASCULINO,54
LC-2020-0076510,FEMENINO,41
LC-2020-0080262,FEMENINO,18
LC-2020-0086624,MASCULINO,28
LC-2020-0089693,MASCULINO,36
LC-2020-0094232,FEMENINO,47
LC-2020-0095807,FEMENINO,52
LC-2020-0110617,MASCULINO,33
LC-2020-0115028,FEMENINO,27
LC-2020-0123513,MASCULINO,23
LC-2020-0124424,MASCULINO,38
LC-2020-0130978,FEMENINO,49
LC-2020-0155133,MASCULINO,27
LC-2020-0162865,FEMENINO,29
LC-2020-0174113,MASCULINO,50
LC-2020-0177235,MASCULINO,23
LC-2020-0191482,MASCULINO,31
LC-2020-0230686,MASCULINO,37
LC-2020-0275080,MASCULINO,34
LC-2020-0297372,MASCULINO,24
LC-2020-0376266,MASCULINO,49
LC-2020-0385768,MASCULINO,35
LC-2020-0465375,MASCULINO,34
LC-2020-0472291,MASCULINO,30
LC-2020-0483608,MASCULINO,53
LC-2020-0499884,MASCULINO,62
LC-2020-0507163,MASCULINO,25
LC-2020-0516089,FEMENINO,58
LC-2020-0516385,MASCULINO,31
LC-2020-0558800,MASCULINO,31
LC-2020-0569062,FEMENINO,27
LC-2020-0612980,MASCULINO,33
LC-2020-0619863,MASCULINO,20
LC-2020-0628309,MASCULINO,25
LC-2020-0632510,MASCULINO,38
LC-2020-0638466,MASCULINO,29
LC-2020-0644040,MASCULINO,28
LC-2020-0656145,FEMENINO,84
LC-2020-0657024,MASCULINO,39
LC-2020-0664304,MASCULINO,37
LC-2020-0670031,FEMENINO,23
LC-2020-0683240,MASCULINO,18
LC-2020-0419925,MASCULINO,25
LC-2020-0074482,MASCULINO,25
LC-2020-0076833,FEMENINO,56
LC-2020-0082552,FEMENINO,66
LC-2020-0082552,MASCULINO,35
LC-2020-0115547,FEMENINO,24
LC-2020-0125576,FEMENINO,23
LC-2020-0206841,MASCULINO,45
LC-2020-0446492,MASCULINO,44
LC-2020-0595708,MASCULINO,31
LC-2020-0021366,MASCULINO,44
LC-2020-0146987,MASCULINO,80
LC-2020-0196827,MASCULINO,27
LC-2020-0224310,MASCULINO,33
LC-2020-0235199,MASCULINO,43
LC-2020-0244535,MASCULINO,22
LC-2020-0261772,FEMENINO,27
LC-2020-0272104,FEMENINO,51
LC-2020-0320696,MASCULINO,24
LC-2020-0361852,FEMENINO,47
LC-2020-0364202,MASCULINO,25
LC-2020-0411477,MASCULINO,41
LC-2020-0472759,MASCULINO,25
LC-2020-0474976,FEMENINO,70
LC-2020-0476412,MASCULINO,36
LC-2020-0487770,MASCULINO,27
LC-2020-0490101,FEMENINO,33
LC-2020-0496716,MASCULINO,35
LC-2020-0505572,FEMENINO,41
LC-2020-0510177,MASCULINO,40
LC-2020-0514596,FEMENINO,82
LC-2020-0536596,FEMENINO,50
LC-2020-0549122,MASCULINO,53
LC-2020-0580966,FEMENINO,36
LC-2020-0595826,FEMENINO,15
LC-2020-0607116,MASCULINO,25
LC-2020-0610859,MASCULINO,28
LC-2020-0617665,MASCULINO,46
LC-2020-0626617,MASCULINO,34
LC-2020-0631593,FEMENINO,32
LC-2020-0632408,MASCULINO,28
LC-2020-0640659,MASCULINO,30
LC-2020-0642451,MASCULINO,50
LC-2020-0644259,FEMENINO,33
LC-2020-0649900,MASCULINO,34
LC-2020-0655694,MASCULINO,28
LC-2020-0657981,FEMENINO,46
LC-2020-0662018,MASCULINO,38
LC-2020-0664731,MASCULINO,58
LC-2020-0667087,MASCULINO,40
LC-2020-0674253,FEMENINO,72
LC-2020-0678457,MASCULINO,56
LC-2020-0684472,FEMENINO,46
LC-2020-0684611,FEMENINO,27
LC-2020-0135564,FEMENINO,40
LC-2020-0200939,MASCULINO,45
LC-2020-0248427,FEMENINO,35
LC-2020-0251952,MASCULINO,55
LC-2020-0254665,FEMENINO,49
LC-2020-0312651,FEMENINO,24
LC-2020-0378363,MASCULINO,44
LC-2020-0438493,MASCULINO,66
LC-2020-0488216,MASCULINO,28
LC-2020-0488430,MASCULINO,25
LC-2020-0519137,MASCULINO,20
LC-2020-0627221,MASCULINO,24
LC-2020-0633116,MASCULINO,24
LC-2020-0638441,MASCULINO,28
LC-2020-0647336,FEMENINO,33
LC-2020-0647397,FEMENINO,25
LC-2020-0647397,FEMENINO,24
LC-2020-0006639,MASCULINO,24
LC-2020-0016315,MASCULINO,23
LC-2020-0026194,MASCULINO,11
LC-2020-0037421,MASCULINO,31
LC-2020-0037421,MASCULINO,32
LC-2020-0046969,MASCULINO,37
LC-2020-0046969,FEMENINO,8
LC-2020-0055115,MASCULINO,12
LC-2020-0055115,MASCULINO,62
LC-2020-0055115,FEMENINO,29
LC-2020-0083515,MASCULINO,22
LC-2020-0095951,FEMENINO,40
LC-2020-0099803,MASCULINO,64
LC-2020-0121406,MASCULINO,18
LC-2020-0121406,MASCULINO,53
LC-2020-0143332,FEMENINO,74
LC-2020-0154167,FEMENINO,24
LC-2020-0164158,FEMENINO,54
LC-2020-0253310,FEMENINO,29
LC-2020-0254644,FEMENINO,51
LC-2020-0294999,FEMENINO,39
LC-2020-0297498,MASCULINO,28
LC-2020-0315227,FEMENINO,38
LC-2020-0370632,MASCULINO,46
LC-2020-0450359,MASCULINO,68
LC-2020-0453503,MASCULINO,27
LC-2020-0453503,MASCULINO,25
LC-2020-0500516,MASCULINO,44
LC-2020-0544535,FEMENINO,44
LC-2020-0544535,MASCULINO,45
LC-2020-0565031,MASCULINO,44
LC-2020-0568557,MASCULINO,47
LC-2020-0572474,MASCULINO,55
LC-2020-0573279,FEMENINO,34
LC-2020-0573279,FEMENINO,23
LC-2020-0573279,MASCULINO,78
LC-2020-0574931,MASCULINO,18
LC-2020-0580507,FEMENINO,21
LC-2020-0580507,MASCULINO,35
LC-2020-0623023,MASCULINO,27
LC-2020-0684575,FEMENINO,58
LC-2020-0161516,FEMENINO,48
LC-2020-0218611,FEMENINO,70
LC-2020-0233488,MASCULINO,48
LC-2020-0238975,MASCULINO,35
LC-2020-0425294,FEMENINO,32
LC-2020-0441335,FEMENINO,36
LC-2020-0445252,MASCULINO,26
LC-2020-0465087,MASCULINO,62
LC-2020-0476453,MASCULINO,51
LC-2020-0476453,MASCULINO,27
LC-2020-0480746,MASCULINO,19
LC-2020-0502789,MASCULINO,39
LC-2020-0507947,MASCULINO,19
LC-2020-0519144,MASCULINO,67
LC-2020-0523334,MASCULINO,42
LC-2020-0523334,FEMENINO,51
LC-2020-0527277,MASCULINO,21
LC-2020-0532392,MASCULINO,37
LC-2020-0550539,MASCULINO,43
LC-2020-0554276,MASCULINO,45
LC-2020-0568930,MASCULINO,30
LC-2020-0571327,MASCULINO,20
LC-2020-0583725,MASCULINO,26
LC-2020-0583725,MASCULINO,26
LC-2020-0629457,FEMENINO,74
LC-2020-0650342,MASCULINO,20
LC-2020-0653041,MASCULINO,26
LC-2020-0663536,MASCULINO,41
LC-2020-0668210,MASCULINO,40
LC-2020-0671781,MASCULINO,65
LC-2020-0671992,MASCULINO,43
LC-2020-0671992,MASCULINO,39
LC-2020-0679825,FEMENINO,20
LC-2020-0679866,FEMENINO,45
LC-2020-0003591,FEMENINO,40
LC-2020-0015351,FEMENINO,26
LC-2020-0018354,MASCULINO,32
LC-2020-0019270,MASCULINO,56
LC-2020-0019270,FEMENINO,66
LC-2020-0019270,FEMENINO,45
LC-2020-0019270,MASCULINO,31
LC-2020-0019270,FEMENINO,22
LC-2020-0042375,MASCULINO,34
LC-2020-0043859,FEMENINO,59
LC-2020-0046538,MASCULINO,29
LC-2020-0054632,FEMENINO,44
LC-2020-0067107,FEMENINO,25
LC-2020-0090421,MASCULINO,51
LC-2020-0104370,MASCULINO,46
LC-2020-0104636,MASCULINO,55
LC-2020-0109920,MASCULINO,21
LC-2020-0122704,FEMENINO,74
LC-2020-0123848,MASCULINO,32
LC-2020-0127880,MASCULINO,27
LC-2020-0138183,MASCULINO,22
LC-2020-0154849,MASCULINO,86
LC-2020-0160262,FEMENINO,38
LC-2020-0168365,MASCULINO,38
LC-2020-0186675,MASCULINO,36
LC-2020-0199343,MASCULINO,47
LC-2020-0200331,MASCULINO,73
LC-2020-0206033,MASCULINO,33
LC-2020-0239687,MASCULINO,34
LC-2020-0251181,MASCULINO,35
LC-2020-0257974,MASCULINO,49
LC-2020-0268107,MASCULINO,31
LC-2020-0287750,MASCULINO,25
LC-2020-0365198,FEMENINO,24
LC-2020-0365198,FEMENINO,51
LC-2020-0383219,FEMENINO,22
LC-2020-0383304,MASCULINO,66
LC-2020-0414475,MASCULINO,31
LC-2020-0423132,FEMENINO,32
LC-2020-0438220,FEMENINO,33
LC-2020-0450820,MASCULINO,34
LC-2020-0452422,MASCULINO,20
LC-2020-0457277,FEMENINO,40
LC-2020-0460678,MASCULINO,24
LC-2020-0479074,FEMENINO,68
LC-2020-0481320,MASCULINO,69
LC-2020-0496633,FEMENINO,19
LC-2020-0511950,MASCULINO,28
LC-2020-0516267,MASCULINO,37
LC-2020-0526083,FEMENINO,74
LC-2020-0528221,MASCULINO,27
LC-2020-0534550,MASCULINO,29
LC-2020-0541455,FEMENINO,39
LC-2020-0553046,MASCULINO,24
LC-2020-0555007,MASCULINO,26
LC-2020-0556841,MASCULINO,64
LC-2020-0556997,FEMENINO,55
LC-2020-0560152,FEMENINO,29
LC-2020-0560245,FEMENINO,37
LC-2020-0574962,MASCULINO,36
LC-2020-0584842,FEMENINO,43
LC-2020-0590171,FEMENINO,43
LC-2020-0596330,MASCULINO,42
LC-2020-0616113,FEMENINO,23
LC-2020-0659375,FEMENINO,32
LC-2020-0660002,MASCULINO,71
LC-2020-0664052,MASCULINO,19
LC-2020-0668101,MASCULINO,32
LC-2020-0669735,FEMENINO,27
LC-2020-0670626,FEMENINO,21
LC-2020-0670626,MASCULINO,76
LC-2020-0676722,MASCULINO,22
LC-2020-0676722,MASCULINO,29
LC-2020-0676722,FEMENINO,21
LC-2020-0676722,FEMENINO,20
LC-2020-0677313,MASCULINO,23
LC-2020-0682915,MASCULINO,60
LC-2020-0684179,MASCULINO,55
LC-2020-0114385,FEMENINO,69
LC-2020-0026347,MASCULINO,28
LC-2020-0026347,FEMENINO,29
LC-2020-0031929,MASCULINO,36
LC-2020-0041821,MASCULINO,39
LC-2020-0069636,MASCULINO,49
LC-2020-0083974,FEMENINO,27
LC-2020-0090466,MASCULINO,38
LC-2020-0092915,FEMENINO,43
LC-2020-0148151,MASCULINO,52
LC-2020-0219802,MASCULINO,38
LC-2020-0221247,MASCULINO,41
LC-2020-0390170,MASCULINO,31
LC-2020-0467470,MASCULINO,21
LC-2020-0478948,FEMENINO,23
LC-2020-0541458,MASCULINO,54
LC-2020-0541458,FEMENINO,50
LC-2020-0549752,MASCULINO,36
LC-2020-0555642,MASCULINO,25
LC-2020-0562285,MASCULINO,22
LC-2020-0568580,MASCULINO,37
LC-2020-0569114,MASCULINO,60
LC-2020-0572657,FEMENINO,32
LC-2020-0602708,MASCULINO,58
LC-2020-0609986,MASCULINO,17
LC-2020-0612110,MASCULINO,60
LC-2020-0631543,MASCULINO,22
LC-2020-0638712,MASCULINO,71
LC-2020-0638712,FEMENINO,53
LC-2020-0641405,MASCULINO,41
LC-2020-0647212,FEMENINO,45
LC-2020-0651453,FEMENINO,44
LC-2020-0653333,MASCULINO,32
LC-2020-0653333,MASCULINO,63
LC-2020-0662631,MASCULINO,22
LC-2020-0673856,FEMENINO,19
LC-2020-0682284,MASCULINO,61
LC-2020-0233617,FEMENINO,22
LC-2020-0233617,MASCULINO,27
LC-2020-0551877,MASCULINO,31
LC-2020-0595351,MASCULINO,56
LC-2020-0600573,FEMENINO,70
LC-2020-0606695,MASCULINO,27
LC-2020-0615146,MASCULINO,50
LC-2020-0617777,MASCULINO,53
LC-2020-0676314,MASCULINO,sd
LC-2020-0007906,MASCULINO,19
LC-2020-0020243,MASCULINO,27
LC-2020-0050933,FEMENINO,30
LC-2020-0052812,MASCULINO,47
LC-2020-0087470,MASCULINO,30
LC-2020-0092038,MASCULINO,71
LC-2020-0099995,MASCULINO,45
LC-2020-0099995,MASCULINO,42
LC-2020-0146426,FEMENINO,74
LC-2020-0149915,MASCULINO,33
LC-2020-0161786,FEMENINO,26
LC-2020-0163157,FEMENINO,37
LC-2020-0196056,MASCULINO,62
LC-2020-0196056,MASCULINO,43
LC-2020-0225719,FEMENINO,58
LC-2020-0237637,MASCULINO,26
LC-2020-0239324,MASCULINO,27
LC-2020-0260250,MASCULINO,25
LC-2020-0312865,FEMENINO,81
LC-2020-0480830,MASCULINO,20
LC-2020-0480830,MASCULINO,19
LC-2020-0507260,MASCULINO,36
LC-2020-0511136,FEMENINO,26
LC-2020-0541505,MASCULINO,23
LC-2020-0549618,MASCULINO,59
LC-2020-0568861,FEMENINO,22
LC-2020-0607204,MASCULINO,40
LC-2020-0617976,MASCULINO,58
LC-2020-0619928,MASCULINO,20
LC-2020-0631438,FEMENINO,37
LC-2020-0631697,MASCULINO,28
LC-2020-0637572,FEMENINO,42
LC-2020-0656081,MASCULINO,34
LC-2020-0656899,MASCULINO,44
LC-2020-0661688,MASCULINO,26
LC-2020-0002966,MASCULINO,64
LC-2020-0003528,MASCULINO,20
LC-2020-0012065,MASCULINO,41
LC-2020-0019258,MASCULINO,44
LC-2020-0052888,MASCULINO,31
LC-2020-0064827,FEMENINO,30
LC-2020-0075849,MASCULINO,24
LC-2020-0079023,FEMENINO,54
LC-2020-0094018,MASCULINO,36
LC-2020-0094426,FEMENINO,36
LC-2020-0101635,MASCULINO,40
LC-2020-0113121,FEMENINO,47
LC-2020-0145192,MASCULINO,43
LC-2020-0198862,MASCULINO,35
LC-2020-0206274,MASCULINO,27
LC-2020-0219140,MASCULINO,28
LC-2020-0229229,MASCULINO,28
LC-2020-0236914,MASCULINO,38
LC-2020-0238443,MASCULINO,54
LC-2020-0255754,MASCULINO,29
LC-2020-0270295,MASCULINO,31
LC-2020-0418323,FEMENINO,38
LC-2020-0425593,MASCULINO,40
LC-2020-0438343,FEMENINO,45
LC-2020-0449820,MASCULINO,26
LC-2020-0456924,FEMENINO,33
LC-2020-0462941,FEMENINO,25
LC-2020-0468828,MASCULINO,55
LC-2020-0473458,MASCULINO,51
LC-2020-0473458,MASCULINO,53
LC-2020-0488541,MASCULINO,48
LC-2020-0496654,MASCULINO,31
LC-2020-0506569,MASCULINO,38
LC-2020-0518632,MASCULINO,33
LC-2020-0518632,MASCULINO,22
LC-2020-0519842,MASCULINO,37
LC-2020-0526904,MASCULINO,27
LC-2020-0529175,MASCULINO,28
LC-2020-0571165,MASCULINO,24
LC-2020-0581560,FEMENINO,29
LC-2020-0586264,MASCULINO,26
LC-2020-0587661,MASCULINO,28
LC-2020-0588355,FEMENINO,56
LC-2020-0589969,MASCULINO,60
LC-2020-0590660,MASCULINO,30
LC-2020-0590702,MASCULINO,51
LC-2020-0597693,MASCULINO,50
LC-2020-0602179,FEMENINO,36
LC-2020-0615717,MASCULINO,37
LC-2020-0626616,MASCULINO,29
LC-2020-0626635,MASCULINO,68
LC-2020-0650434,FEMENINO,25
LC-2020-0659123,MASCULINO,43
LC-2020-0660581,MASCULINO,32
LC-2020-0665623,MASCULINO,39
LC-2020-0669176,FEMENINO,56
LC-2020-0004703,MASCULINO,29
LC-2020-0022671,FEMENINO,62
LC-2020-0051737,FEMENINO,48
LC-2020-0065779,FEMENINO,65
LC-2020-0079487,MASCULINO,34
LC-2020-0099503,MASCULINO,55
LC-2020-0168737,FEMENINO,57
LC-2020-0082210,MASCULINO,30
LC-2020-0083122,FEMENINO,59
LC-2020-0094507,MASCULINO,56
LC-2020-0151936,MASCULINO,23
LC-2020-0598170,MASCULINO,30
LC-2020-0022693,FEMENINO,21
LC-2020-0039549,MASCULINO,50
LC-2020-0052075,MASCULINO,39
LC-2020-0053623,MASCULINO,35
LC-2020-0054287,MASCULINO,51
LC-2020-0077341,MASCULINO,26
LC-2020-0091727,MASCULINO,29
LC-2020-0108991,MASCULINO,24
LC-2020-0116656,MASCULINO,36
LC-2020-0134225,MASCULINO,36
LC-2020-0134225,MASCULINO,34
LC-2020-0134225,MASCULINO,72
LC-2020-0145827,MASCULINO,69
LC-2020-0147176,MASCULINO,30
LC-2020-0147176,MASCULINO,33
LC-2020-0150863,MASCULINO,35
LC-2020-0158241,MASCULINO,38
LC-2020-0159491,MASCULINO,12
LC-2020-0159491,FEMENINO,51
LC-2020-0172734,MASCULINO,38
LC-2020-0188845,MASCULINO,27
LC-2020-0191154,FEMENINO,32
LC-2020-0217411,MASCULINO,49
LC-2020-0221461,MASCULINO,23
LC-2020-0233569,MASCULINO,26
LC-2020-0234252,MASCULINO,32
LC-2020-0242335,MASCULINO,23
LC-2020-0295115,MASCULINO,32
LC-2020-0295321,MASCULINO,20
LC-2020-0311032,FEMENINO,25
LC-2020-0370153,MASCULINO,31
LC-2020-0378137,MASCULINO,39
LC-2020-0390689,FEMENINO,55
LC-2020-0418185,FEMENINO,41
LC-2020-0418185,MASCULINO,78
LC-2020-0444363,MASCULINO,53
LC-2020-0447016,MASCULINO,32
LC-2020-0462438,MASCULINO,44
LC-2020-0478805,MASCULINO,21
LC-2020-0479033,MASCULINO,35
LC-2020-0480589,FEMENINO,56
LC-2020-0480589,FEMENINO,66
LC-2020-0491370,MASCULINO,30
LC-2020-0495236,MASCULINO,25
LC-2020-0510562,MASCULINO,52
LC-2020-0517322,MASCULINO,23
LC-2020-0519379,MASCULINO,20
LC-2020-0559903,FEMENINO,33
LC-2020-0591043,FEMENINO,31
LC-2020-0599417,MASCULINO,30
LC-2020-0601863,MASCULINO,33
LC-2020-0601863,FEMENINO,39
LC-2020-0603968,MASCULINO,85
LC-2020-0605434,FEMENINO,50
LC-2020-0605524,MASCULINO,49
LC-2020-0605524,MASCULINO,43
LC-2020-0608247,MASCULINO,34
LC-2020-0610304,FEMENINO,46
LC-2020-0610304,MASCULINO,43
LC-2020-0622592,FEMENINO,24
LC-2020-0623959,MASCULINO,25
LC-2020-0624728,MASCULINO,49
LC-2020-0624728,MASCULINO,32
LC-2020-0649952,MASCULINO,23
LC-2020-0650224,MASCULINO,27
LC-2020-0650224,FEMENINO,26
LC-2020-0680647,FEMENINO,43
LC-2020-0683521,FEMENINO,sd
LC-2020-0038825,MASCULINO,69
LC-2020-0038825,MASCULINO,30
LC-2020-0038825,FEMENINO,25
LC-2020-0038825,FEMENINO,29
LC-2020-0038825,MASCULINO,30
LC-2020-0052089,MASCULINO,40
LC-2020-0075949,MASCULINO,47
LC-2020-0154163,MASCULINO,53
LC-2020-0438097,MASCULINO,27
LC-2020-0446990,MASCULINO,27
LC-2020-0475967,MASCULINO,29
LC-2020-0542727,MASCULINO,21
LC-2020-0563216,FEMENINO,26
LC-2020-0572913,MASCULINO,49
LC-2020-0597132,FEMENINO,45
LC-2020-0557082,MASCULINO,sd
LC-2020-0569124,MASCULINO,40
LC-2020-0594999,MASCULINO,27
LC-2020-0126279,FEMENINO,23
LC-2020-0144566,MASCULINO,27
LC-2020-0168559,MASCULINO,29
LC-2020-0168559,MASCULINO,44
LC-2020-0190548,MASCULINO,27
LC-2020-0191595,MASCULINO,28
LC-2020-0194561,MASCULINO,28
